configuration_id,LL_dynamic_02_alpha,LL_dynamic_02_beta,LL_dynamic_02_gamma,LL_dynamic_02_a,LL_dynamic_02_b,seed,time,bound,solved
102,6.434,9.4092,1.6788,2.2864,0.9699,976964627,351222,3e+05,0
103,4.8999,4.1772,2.3037,2.309,0.5981,976964627,307215,3e+05,0
104,8.79,1.9873,9.1601,1.8236,0.6953,976964627,319678,3e+05,0
105,6.6297,7.62,9.0167,1.1742,0.5921,976964627,300646,3e+05,0
106,7.9568,4.3281,5.8737,2.2921,0.8973,976964627,305373,3e+05,0
107,8.155,2.7289,2.4073,2.4585,0.9148,976964627,303730,3e+05,0
108,2.1134,6.0075,7.9971,1.7553,0.779,976964627,339647,3e+05,0
109,4.9874,3.193,0.6004,1.6897,0.5674,976964627,300015,3e+05,0
110,2.3248,4.61,7.6333,1.8846,0.6721,976964627,347995,3e+05,0
111,9.6263,3.2355,1.6412,1.2155,0.9547,976964627,306646,3e+05,0
112,4.1343,8.4726,7.5042,2.0886,0.8087,976964627,381565,3e+05,0
113,4.9913,9.8607,9.2845,2.3134,0.5429,976964627,358704,3e+05,0
114,1.4353,1.5748,0.386,1.5897,0.802,1590962420,66079,63357,0
115,1.7026,1.4978,1.6353,1.484,0.7828,1590962420,64669,63357,0
116,0.4297,2.3029,2.6066,1.0924,0.6641,1590962420,63360,63357,0
117,1.0594,3.2338,0.7853,1.2908,0.8321,1590962420,65461,63357,0
118,3.5359,1.1018,0.5327,1.333,0.6035,1590962420,63367,63357,0
119,2.762,5.1384,1.4685,1.5267,0.8877,1590962420,70421,63357,0
120,1.4329,1.8176,3.9621,1.8989,0.69,1590962420,82612,63357,0
121,2.0532,3.4637,3.2852,1.3387,0.7235,1590962420,63524,63357,0
122,4.7358,3.3231,1.9558,1.7759,0.6898,1590962420,73568,63357,0
123,0.7763,2.7797,2.3761,1.4724,0.6117,1590962420,63371,63357,0
124,0.7826,1.7005,0.937,1.0746,0.6943,976964627,59078,3e+05,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1010701430,57821,3e+05,1
124,0.7826,1.7005,0.937,1.0746,0.6943,917007886,58832,3e+05,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1673570350,59720,251101,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1511508930,54549,68652,1
124,0.7826,1.7005,0.937,1.0746,0.6943,395064476,59336,128103,1
124,0.7826,1.7005,0.937,1.0746,0.6943,2037563455,59006,189042,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1177142122,61751,3e+05,1
124,0.7826,1.7005,0.937,1.0746,0.6943,976064959,59765,3e+05,1
124,0.7826,1.7005,0.937,1.0746,0.6943,926352561,57962,3e+05,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1590962420,59905,63357,1
124,0.7826,1.7005,0.937,1.0746,0.6943,1129705271,57800,3e+05,1
125,4.9595,2.5969,1.7105,1.2526,0.6979,1590962420,63403,63357,0
126,1.4949,2.1647,1.8976,1.3485,0.6225,1590962420,63402,63357,0
127,0.4111,3.1578,2.9024,1.1152,0.8228,1590962420,63377,63357,0
128,2.4879,1.2916,1.5342,1.1395,0.6662,1590962420,63369,63357,0
129,0.7226,2.0275,2.028,1.0751,0.8674,1590962420,63426,63357,0
130,2.8494,1.1963,1.1575,1.1803,0.4629,1590962420,63366,63357,0
131,3.0852,1.3542,3.6088,1.3224,0.7568,1590962420,63491,63357,0
132,0.9138,5.1692,0.5385,1.1882,0.7192,1511508930,61768,66122,1
132,0.9138,5.1692,0.5385,1.1882,0.7192,395064476,63774,125573,1
132,0.9138,5.1692,0.5385,1.1882,0.7192,2037563455,61085,186512,1
132,0.9138,5.1692,0.5385,1.1882,0.7192,1590962420,62435,63357,1
133,1.7043,1.6123,1.1657,1.0937,0.7361,1590962420,63357,63357,0
134,0.6676,3.1954,3.3835,1.2591,0.6619,1590962420,63361,63357,0
135,1.5662,2.9763,4.4181,1.0402,0.5904,1590962420,63368,63357,0
136,2.3126,2.1265,2.1317,1.0928,0.8408,1590962420,63396,63357,0
137,4.4455,1.9169,0.3573,1.3176,0.6401,1590962420,63453,63357,0
138,1.6302,2.7013,2.7908,1.1052,0.5362,1590962420,63376,63357,0
139,0.4825,2.6716,0.4912,1.4306,0.848,1590962420,63624,63357,0
140,1.4541,1.6362,0.959,1.1998,0.7557,1590962420,63423,63357,0
141,1.7527,3.1846,5.3971,1.2075,0.7433,1590962420,63425,63357,0
142,0.426,1.7455,1.4698,1.4157,0.6636,1590962420,63460,63357,0
143,0.8767,1.1571,1.5556,1.32,0.6016,1590962420,63491,63357,0
144,1.2759,1.896,1.2965,1.0946,0.7064,1590962420,63390,63357,0
145,1.5412,1.8917,1.0474,1.3249,0.7541,1590962420,63410,63357,0
146,0.5975,1.8399,3.8464,1.1065,0.6573,1590962420,63362,63357,0
147,2.0249,2.1811,1.1314,1.4604,0.743,1590962420,64987,63357,0
148,2.8419,3.2208,3.5128,1.3405,0.5629,1590962420,63468,63357,0
149,1.8196,1.7887,3.795,1.279,0.6986,1590962420,63397,63357,0
150,2.8146,2.7049,2.3962,1.0955,0.6622,1590962420,63370,63357,0
151,2.1333,1.5499,3.0154,1.2064,0.6286,1590962420,63397,63357,0
152,1.3419,3.0823,0.7244,1.301,0.85,1590962420,65068,63357,0
153,1.3161,1.7515,2.8384,1.0783,0.7593,1590962420,63383,63357,0
154,0.5626,4.0933,3.1578,1.0106,0.8369,1590962420,63366,63357,0
155,1.8081,1.1058,0.6856,1.2426,0.552,1590962420,63362,63357,0
156,0.3541,3.5904,1.566,1.2125,0.7054,1590962420,63423,63357,0
157,2.4314,3.2577,3.8483,1.1705,0.5329,1590962420,63360,63357,0
158,0.565,4.0612,2.1367,1.1838,0.7279,1590962420,63373,63357,0
159,1.0141,2.8646,4.2392,1.2721,0.8374,1590962420,66101,63357,0
160,2.692,1.2521,0.4783,1.3483,0.7051,1590962420,63423,63357,0
161,1.1736,3.7802,0.8311,1.131,0.6454,1590962420,63363,63357,0
162,4.4338,2.7159,4.0629,1.2024,0.546,1590962420,63409,63357,0
163,1.2675,1.9578,1.9826,1.2833,0.6235,1590962420,63389,63357,0
164,0.9165,2.2657,4.271,1.1758,0.5493,1590962420,63372,63357,0
165,1.8458,5.0688,1.1804,1.2438,0.8149,1590962420,63972,63357,0
166,2.5605,3.4733,1.0685,1.0353,0.7208,1590962420,63360,63357,0
167,2.0539,2.2377,4.3848,1.377,0.646,1590962420,63459,63357,0
168,4.0402,1.8067,2.076,1.3552,0.8959,1590962420,74347,63357,0
169,1.663,3.5685,1.6248,1.5462,0.5508,1590962420,63480,63357,0
170,2.8725,2.1783,2.2226,1.4027,0.5273,1590962420,63411,63357,0
171,2.4523,4.7492,0.907,1.1264,0.8249,1590962420,63377,63357,0
172,2.397,1.526,2.9694,1.2641,0.6087,1590962420,63387,63357,0
173,2.4198,2.7298,0.5165,1.5446,0.7472,1590962420,68216,63357,0
174,2.4406,1.564,1.623,1.2081,0.6128,1590962420,63375,63357,0
175,2.9641,3.4742,1.6561,1.2612,0.6409,1590962420,63397,63357,0
176,2.2622,1.2821,4.1332,1.4655,0.5953,1590962420,63417,63357,0
177,3.7635,1.6037,3.594,1.2546,0.6898,1590962420,63534,63357,0
178,0.5443,5.4299,1.0483,1.1999,0.7754,1590962420,63370,63357,0
179,0.7402,1.0094,1.6187,1.1443,0.7032,976964627,61105,3e+05,1
179,0.7402,1.0094,1.6187,1.1443,0.7032,1010701430,61007,3e+05,1
179,0.7402,1.0094,1.6187,1.1443,0.7032,1673570350,57953,252179,1
179,0.7402,1.0094,1.6187,1.1443,0.7032,1511508930,59991,69730,1
179,0.7402,1.0094,1.6187,1.1443,0.7032,395064476,63841,129181,1
179,0.7402,1.0094,1.6187,1.1443,0.7032,2037563455,60498,190120,1
179,0.7402,1.0094,1.6187,1.1443,0.7032,1177142122,60098,3e+05,1
179,0.7402,1.0094,1.6187,1.1443,0.7032,976064959,60807,3e+05,1
179,0.7402,1.0094,1.6187,1.1443,0.7032,926352561,63284,3e+05,1
179,0.7402,1.0094,1.6187,1.1443,0.7032,1590962420,58827,63357,1
180,3.4315,1.8683,0.4337,1.4519,0.9286,1590962420,73769,63357,0
181,2.4899,2.1973,3.141,1.2056,0.7957,1590962420,63368,63357,0
182,0.5534,3.5576,4.3028,1.3757,0.6517,1590962420,63374,63357,0
183,2.3363,2.2215,2.5216,1.3642,0.8804,1590962420,74172,63357,0
184,3.0843,2.1486,3.7689,1.2643,0.78,1590962420,63553,63357,0
185,2.2042,2.6165,2.0615,1.0587,0.7602,1590962420,63366,63357,0
186,1.6068,3.3407,2.0158,1.5355,0.6895,1590962420,63615,63357,0
187,1.2282,1.4526,3.4739,1.0405,0.4761,1590962420,63365,63357,0
188,1.5513,1.3941,2.5807,1.374,0.7122,1590962420,63469,63357,0
189,1.0462,2.7955,1.125,1.4543,0.669,1590962420,63468,63357,0
190,0.7411,1.7916,3.83,1.0912,0.596,1590962420,63360,63357,0
191,1.4072,1.9141,3.2464,1.0877,0.7504,1590962420,63362,63357,0
192,0.7439,3.0169,2.0952,1.2427,0.64,1590962420,63389,63357,0
193,2.0285,1.5213,3.2152,1.2734,0.6557,1590962420,63518,63357,0
194,1.3363,1.3705,3.2093,1.5479,0.8278,1590962420,71485,63357,0
195,2.6904,1.1859,0.9927,1.0473,0.5896,1590962420,63367,63357,0
196,3.3809,3.2419,1.1133,1.223,0.8276,1590962420,63417,63357,0
197,1.8122,2.0953,3.4378,1.0696,0.5804,1590962420,63375,63357,0
198,0.8362,2.2158,0.7888,1.3189,0.5019,976964627,59564,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1010701430,57379,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,917007886,57328,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1673570350,59552,253552,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1511508930,57519,71103,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,395064476,55326,130554,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,2037563455,56118,191493,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1177142122,54543,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,976064959,55879,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,926352561,58486,3e+05,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1590962420,57454,63357,1
198,0.8362,2.2158,0.7888,1.3189,0.5019,1129705271,60307,3e+05,1
199,2.5378,3.0809,0.846,1.3932,0.6073,1590962420,63419,63357,0
200,1.4632,1.101,1.8914,1.3037,0.5604,1590962420,63413,63357,0
201,0.4337,2.1764,3.6331,1.3198,0.5879,1590962420,63375,63357,0
202,1.4721,2.1414,1.4718,1.0996,0.7494,1590962420,63367,63357,0
203,0.5689,1.3773,2.5727,1.4832,0.7803,1590962420,66317,63357,0
204,1.4484,3.3198,2.1995,1.397,0.6577,1590962420,63371,63357,0
205,4.0632,4.7154,3.1823,1.3249,0.7414,1590962420,63501,63357,0
206,0.4727,2.1053,1.555,1.4975,0.6456,1590962420,63373,63357,0
207,1.8669,1.4301,2.852,1.2145,0.7225,1590962420,63392,63357,0
208,0.5405,1.4857,0.4637,1.4562,0.7898,1590962420,71106,63357,0
209,2.3981,2.35,2.0195,1.0413,0.5475,1590962420,63363,63357,0
210,1.2172,1.7292,0.6439,1.2537,0.5635,1511508930,63734,68740,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,395064476,61993,128191,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,2037563455,63893,189130,1
210,1.2172,1.7292,0.6439,1.2537,0.5635,1590962420,59817,63357,1
211,3.365,2.1145,0.3992,1.3977,0.6107,1590962420,63435,63357,0
212,1.8945,3.3638,2.2808,1.2084,0.741,1590962420,63414,63357,0
213,5.4532,4.1729,2.676,1.0687,0.8826,1590962420,63382,63357,0
214,3.7347,3.3804,2.9048,1.1112,0.7642,1590962420,63465,63357,0
215,1.636,2.5498,0.6044,1.2212,0.7111,1590962420,63448,63357,0
216,0.7788,2.0589,1.852,1.0752,0.7391,1590962420,63377,63357,0
217,1.0924,2.2346,1.561,1.5714,0.5894,1590962420,63358,63357,0
218,1.4391,2.7958,1.2164,1.2612,0.5079,1590962420,63374,63357,0
219,1.2943,1.2078,2.3896,1.4114,0.733,1590962420,64473,63357,0
220,2.9283,1.5244,5.1143,1.0888,0.9244,1590962420,63768,63357,0
221,2.8086,2.3724,3.3885,1.567,0.6969,1590962420,66250,63357,0
222,1.0505,2.6056,0.6193,1.0614,0.7314,1511508930,64294,65914,1
222,1.0505,2.6056,0.6193,1.0614,0.7314,395064476,63426,125365,1
222,1.0505,2.6056,0.6193,1.0614,0.7314,1590962420,62643,63357,1
223,1.8804,2.7307,0.9262,1.4008,0.5147,1590962420,63398,63357,0
224,4.2047,2.9315,2.5455,1.0637,0.7312,1590962420,63368,63357,0
225,1.7349,1.5636,2.6503,1.0737,0.7227,1590962420,63362,63357,0
226,1.1859,3.1287,1.1038,1.6379,0.7671,1590962420,64115,63357,0
227,1.1681,2.9741,2.7041,1.2748,0.606,1590962420,63384,63357,0
228,1.8332,1.8987,1.7007,1.4238,0.6423,1590962420,63454,63357,0
229,3.5696,2.3887,0.6379,1.3213,0.7069,1590962420,63382,63357,0
230,1.8662,1.5101,0.6236,1.0553,0.6563,1590962420,63368,63357,0
231,2.0623,2.1536,2.1789,1.3144,0.7574,1590962420,63480,63357,0
232,3.6675,5.5858,2.6715,1.2893,0.8077,1590962420,65911,63357,0
233,2.0785,1.7909,1.8642,1.0813,0.5609,1590962420,63369,63357,0
234,3.5074,2.6609,2.0582,1.1192,0.7982,1590962420,63386,63357,0
235,3.2801,2.7976,4.6822,1.0631,0.6276,1590962420,63383,63357,0
236,1.6195,1.2002,0.8534,1.2443,0.5994,1590962420,63554,63357,0
237,2.0887,2.2406,2.0855,1.3732,0.6012,1590962420,63396,63357,0
238,0.6681,2.2435,0.5268,1.4359,0.4783,976964627,60286,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1010701430,60880,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,917007886,56635,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1673570350,55655,250392,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1511508930,56866,67943,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,395064476,57993,127394,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,2037563455,56662,188333,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1177142122,56313,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,976064959,58202,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,926352561,59643,3e+05,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1590962420,60614,63357,1
238,0.6681,2.2435,0.5268,1.4359,0.4783,1129705271,58721,3e+05,1
239,1.5495,1.7624,1.1054,1.0966,0.7594,1590962420,63388,63357,0
240,2.3968,1.8902,2.6331,1.4749,0.7466,1590962420,63933,63357,0
241,1.2331,2.0452,2.3981,1.4291,0.6721,1590962420,63363,63357,0
242,4.0817,1.8979,2.1398,1.0597,0.7816,1590962420,63367,63357,0
243,2.7584,2.2526,3.3966,1.2214,0.8398,1590962420,63960,63357,0
244,0.8437,2.4999,0.8628,1.3445,0.6094,976964627,60210,3e+05,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1010701430,60584,3e+05,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1673570350,62032,250379,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1511508930,63097,67930,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,395064476,61946,127381,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,2037563455,63077,188320,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1177142122,61715,3e+05,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,976064959,58718,3e+05,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,926352561,60985,3e+05,1
244,0.8437,2.4999,0.8628,1.3445,0.6094,1590962420,60627,63357,1
245,2.931,1.1927,6.6142,1.3082,0.9038,1590962420,70610,63357,0
246,0.4107,2.4049,1.1491,1.3496,0.7618,1590962420,64721,63357,0
247,3.883,3.2577,0.8475,1.41,0.5964,1590962420,63374,63357,0
248,1.0437,1.3201,0.9693,1.3119,0.7404,1590962420,63411,63357,0
249,0.4812,2.5868,0.3415,1.2909,0.4752,976964627,54602,70824,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1010701430,54400,67178,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,917007886,56579,73955,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1673570350,57765,70212,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1511508930,57013,68155,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,395064476,58918,71443,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,2037563455,56060,60922,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1177142122,56762,63373,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,926352561,57586,65414,1
249,0.4812,2.5868,0.3415,1.2909,0.4752,1129705271,55694,59515,1
250,1.6044,2.1533,0.7344,1.5486,0.5363,1129705271,59561,59515,0
251,0.987,2.2219,0.4504,1.3852,0.4548,1129705271,59982,59515,0
252,1.3503,2.9385,0.5047,1.2983,0.47,1129705271,59533,59515,0
253,1.0308,1.8372,1.6445,1.1618,0.4698,1129705271,59535,59515,0
254,1.1084,2.0503,0.3481,1.343,0.5084,1129705271,59569,59515,0
255,1.9538,1.1727,0.5136,1.0216,0.6758,1129705271,59517,59515,0
256,1.8388,2.4844,1.828,1.4401,0.417,1129705271,59590,59515,0
257,0.4515,3.4473,0.6671,1.5339,0.4479,1010701430,58016,72542,1
257,0.4515,3.4473,0.6671,1.5339,0.4479,1673570350,56734,77884,1
257,0.4515,3.4473,0.6671,1.5339,0.4479,1511508930,60889,75246,1
257,0.4515,3.4473,0.6671,1.5339,0.4479,395064476,58031,75648,1
