configuration_id,LL_static_lambda1,LL_static_lambda2,LL_static_lda,LL_static_crossOverBias,seed,time,bound,solved
79,68,69,72,0.4753,976964627,200020,2e+05,0
80,26,27,10,0.3414,976964627,70764,2e+05,1
81,49,5,76,0.1736,976964627,200016,2e+05,0
82,46,24,7,0.2393,976964627,60517,2e+05,1
83,85,18,31,0.4699,976964627,200026,2e+05,0
84,100,27,22,0.144,976964627,134752,2e+05,1
85,54,25,93,0.0105,976964627,110396,2e+05,1
86,12,80,72,0.2978,976964627,200008,2e+05,0
87,37,72,17,0.2519,976964627,104527,2e+05,1
88,47,82,27,0.3294,976964627,200057,2e+05,0
89,79,48,60,0.3444,976964627,200025,2e+05,0
90,26,40,13,0.205,976964627,64542,2e+05,1
91,65,22,43,0.3918,976964627,200013,2e+05,0
92,3,27,60,0.1116,976964627,200006,2e+05,0
93,48,41,55,0.1385,976964627,200025,2e+05,0
94,30,33,97,0.3549,976964627,200025,2e+05,0
95,3,25,69,0.3707,976964627,200004,2e+05,0
96,79,13,75,0.0862,976964627,200057,2e+05,0
97,44,5,58,0.1145,976964627,200035,2e+05,0
98,77,16,33,0.2517,976964627,200038,2e+05,0
99,85,36,55,0.1733,976964627,200011,2e+05,0
100,5,61,70,0.3686,976964627,200046,2e+05,0
101,88,86,26,0.3131,976964627,200058,2e+05,0
102,17,94,70,0.1356,976964627,200002,2e+05,0
103,86,96,67,0.2546,976964627,200018,2e+05,0
104,13,34,55,0.0462,976964627,65995,2e+05,1
105,4,40,62,0.1067,976964627,200010,2e+05,0
106,41,78,52,0.1385,976964627,200053,2e+05,0
107,44,35,19,0.3332,976964627,200067,2e+05,0
108,91,99,92,0.1168,976964627,200067,2e+05,0
109,68,73,1,0.3974,976964627,135405,2e+05,1
110,57,42,7,0.3141,976964627,78441,2e+05,1
111,20,59,34,0.4369,976964627,200028,2e+05,0
112,22,34,16,0.4362,976964627,200032,2e+05,0
113,50,15,25,0.3373,976964627,200058,2e+05,0
114,18,75,12,0.0234,976964627,44798,69968,1
114,18,75,12,0.0234,1010701430,48317,63821,1
114,18,75,12,0.0234,917007886,47423,81497,1
114,18,75,12,0.0234,1673570350,45089,83194,1
114,18,75,12,0.0234,1511508930,48514,56069,1
114,18,75,12,0.0234,395064476,45654,62781,1
114,18,75,12,0.0234,1177142122,48790,87952,1
114,18,75,12,0.0234,976064959,46363,84809,1
114,18,75,12,0.0234,926352561,46963,87344,1
114,18,75,12,0.0234,1590962420,44874,49115,1
115,42,66,36,0.0423,1590962420,49176,49115,0
116,15,62,14,0.0855,1590962420,49140,49115,0
117,36,71,6,0.0812,1590962420,49139,49115,0
118,36,59,4,0.0851,1590962420,49153,49115,0
119,2,72,5,0.1294,1590962420,49119,49115,0
120,8,77,4,0.0571,976964627,43618,74656,1
120,8,77,4,0.0571,1010701430,49229,65067,1
120,8,77,4,0.0571,917007886,44814,82651,1
120,8,77,4,0.0571,1673570350,47174,83321,1
120,8,77,4,0.0571,1511508930,45972,53464,1
120,8,77,4,0.0571,395064476,55156,67418,1
120,8,77,4,0.0571,1177142122,43773,87999,1
120,8,77,4,0.0571,976064959,47867,87864,1
120,8,77,4,0.0571,926352561,58103,91894,1
120,8,77,4,0.0571,1590962420,47479,49115,1
121,10,58,12,0.0501,1590962420,49137,49115,0
122,4,83,16,0.0998,1590962420,49139,49115,0
123,52,77,14,0.1009,1590962420,49145,49115,0
124,26,55,28,0.1234,1590962420,49145,49115,0
125,26,46,8,0.0823,1590962420,49149,49115,0
126,17,66,1,0.1208,1590962420,49169,49115,0
127,4,92,2,0.0595,1590962420,49127,49115,0
128,17,71,15,0.0648,1590962420,49173,49115,0
129,34,60,16,0.0641,1590962420,49142,49115,0
130,26,38,6,0.1039,1590962420,49152,49115,0
131,10,76,21,0.0568,1590962420,49150,49115,0
132,19,76,17,0.1255,1590962420,49174,49115,0
133,38,73,5,0.0583,1590962420,49120,49115,0
134,50,57,10,0.231,1590962420,49184,49115,0
135,6,58,20,0.0275,976964627,53265,2e+05,1
135,6,58,20,0.0275,1010701430,47771,154086,1
135,6,58,20,0.0275,917007886,48633,2e+05,1
135,6,58,20,0.0275,1673570350,48227,2e+05,1
135,6,58,20,0.0275,1511508930,45621,52166,1
135,6,58,20,0.0275,395064476,52536,107392,1
135,6,58,20,0.0275,1177142122,46088,2e+05,1
135,6,58,20,0.0275,976064959,49277,2e+05,1
135,6,58,20,0.0275,926352561,45254,2e+05,1
135,6,58,20,0.0275,1590962420,48777,49115,1
136,17,58,10,0.0546,976964627,49696,2e+05,1
136,17,58,10,0.0546,1010701430,50110,153906,1
136,17,58,10,0.0546,917007886,48690,2e+05,1
136,17,58,10,0.0546,1673570350,49405,2e+05,1
136,17,58,10,0.0546,1511508930,51389,51986,1
136,17,58,10,0.0546,395064476,48839,107212,1
136,17,58,10,0.0546,1177142122,51406,2e+05,1
136,17,58,10,0.0546,976064959,46948,2e+05,1
136,17,58,10,0.0546,926352561,47373,2e+05,1
136,17,58,10,0.0546,1590962420,48957,49115,1
137,35,32,34,0.0221,1590962420,49116,49115,0
138,13,73,11,0.0767,1590962420,49166,49115,0
139,34,74,14,0.0806,1590962420,49146,49115,0
140,10,45,8,0.0652,976964627,41333,2e+05,1
140,10,45,8,0.0652,1010701430,42246,164177,1
140,10,45,8,0.0652,917007886,41139,2e+05,1
140,10,45,8,0.0652,1673570350,42784,2e+05,1
140,10,45,8,0.0652,1511508930,43614,62257,1
140,10,45,8,0.0652,395064476,39652,117483,1
140,10,45,8,0.0652,1177142122,39444,2e+05,1
140,10,45,8,0.0652,976064959,42634,2e+05,1
140,10,45,8,0.0652,926352561,45199,2e+05,1
140,10,45,8,0.0652,1590962420,38686,49115,1
141,16,53,17,0.061,1590962420,49117,49115,0
142,23,72,19,0.026,1590962420,49146,49115,0
143,22,58,15,0.0979,1590962420,49181,49115,0
144,9,69,17,0.0676,1590962420,49123,49115,0
145,24,59,17,0.1398,1590962420,49144,49115,0
146,22,47,26,0.0813,1590962420,49129,49115,0
147,5,73,5,0.0448,976964627,49865,2e+05,1
147,5,73,5,0.0448,1010701430,44939,159449,1
147,5,73,5,0.0448,917007886,44255,2e+05,1
147,5,73,5,0.0448,1673570350,54622,2e+05,1
147,5,73,5,0.0448,1511508930,47171,57529,1
147,5,73,5,0.0448,395064476,49579,112755,1
147,5,73,5,0.0448,1177142122,45221,2e+05,1
147,5,73,5,0.0448,976064959,38722,2e+05,1
147,5,73,5,0.0448,926352561,48364,2e+05,1
147,5,73,5,0.0448,1590962420,43414,49115,1
148,16,62,3,0.0637,976964627,48332,2e+05,1
148,16,62,3,0.0637,1010701430,44875,160287,1
148,16,62,3,0.0637,917007886,45522,2e+05,1
148,16,62,3,0.0637,1673570350,45169,2e+05,1
148,16,62,3,0.0637,1511508930,41272,58367,1
148,16,62,3,0.0637,395064476,49045,113593,1
148,16,62,3,0.0637,1177142122,44287,2e+05,1
148,16,62,3,0.0637,976064959,49291,2e+05,1
148,16,62,3,0.0637,926352561,44694,2e+05,1
148,16,62,3,0.0637,1590962420,42576,49115,1
149,37,68,15,0.1581,1590962420,49122,49115,0
150,12,58,28,0.1391,1590962420,49126,49115,0
151,14,33,10,0.0323,976964627,38073,2e+05,1
151,14,33,10,0.0323,1010701430,38013,165782,1
151,14,33,10,0.0323,917007886,36089,2e+05,1
151,14,33,10,0.0323,1673570350,40494,2e+05,1
151,14,33,10,0.0323,1511508930,37988,63862,1
151,14,33,10,0.0323,395064476,37460,119088,1
151,14,33,10,0.0323,1177142122,37839,2e+05,1
151,14,33,10,0.0323,976064959,36508,2e+05,1
151,14,33,10,0.0323,926352561,38012,2e+05,1
151,14,33,10,0.0323,1590962420,37081,49115,1
152,14,65,30,0.0417,1590962420,49129,49115,0
153,31,74,11,0.0552,1590962420,49119,49115,0
154,10,52,30,0.1106,1590962420,49165,49115,0
155,1,66,1,0.0668,1590962420,49119,49115,0
156,32,50,6,0.0629,1590962420,49143,49115,0
157,20,67,18,0.1598,1590962420,49181,49115,0
158,13,89,11,0.1844,1590962420,49135,49115,0
159,37,80,2,0.1296,1590962420,49147,49115,0
160,34,49,8,0.0727,1590962420,49117,49115,0
161,26,63,7,0.069,1590962420,49154,49115,0
162,37,55,9,0.0617,1590962420,49138,49115,0
163,32,47,3,0.083,1590962420,49124,49115,0
164,22,60,3,0.0954,1590962420,49138,49115,0
165,11,54,2,0.115,1590962420,49120,49115,0
166,24,57,31,0.1883,1590962420,49133,49115,0
167,30,83,2,0.0294,1590962420,49131,49115,0
168,28,58,3,0.1498,1590962420,49131,49115,0
169,14,51,17,0.04,976964627,49729,2e+05,1
169,14,51,17,0.04,1010701430,47406,154660,1
169,14,51,17,0.04,917007886,48254,2e+05,1
169,14,51,17,0.04,1673570350,46915,2e+05,1
169,14,51,17,0.04,1511508930,48230,52740,1
169,14,51,17,0.04,395064476,47272,107966,1
169,14,51,17,0.04,1177142122,47561,2e+05,1
169,14,51,17,0.04,976064959,46862,2e+05,1
169,14,51,17,0.04,926352561,49605,2e+05,1
169,14,51,17,0.04,1590962420,48203,49115,1
170,26,60,7,0.0896,1590962420,49117,49115,0
171,29,53,1,0.1369,1590962420,49125,49115,0
172,25,55,30,0.108,1590962420,49169,49115,0
173,14,38,13,0.056,976964627,45303,2e+05,1
173,14,38,13,0.056,1010701430,41895,161112,1
173,14,38,13,0.056,917007886,41688,2e+05,1
173,14,38,13,0.056,1673570350,41761,2e+05,1
173,14,38,13,0.056,1511508930,43597,59192,1
173,14,38,13,0.056,395064476,42775,114418,1
173,14,38,13,0.056,1177142122,43378,2e+05,1
173,14,38,13,0.056,976064959,42625,2e+05,1
173,14,38,13,0.056,926352561,44572,2e+05,1
173,14,38,13,0.056,1590962420,41751,49115,1
174,11,41,11,0.0873,976964627,45618,2e+05,1
174,11,41,11,0.0873,1010701430,43657,158062,1
174,11,41,11,0.0873,917007886,47960,2e+05,1
174,11,41,11,0.0873,1673570350,45848,2e+05,1
174,11,41,11,0.0873,1511508930,45525,56142,1
174,11,41,11,0.0873,395064476,46279,111368,1
174,11,41,11,0.0873,1177142122,51515,2e+05,1
174,11,41,11,0.0873,976064959,48502,2e+05,1
174,11,41,11,0.0873,926352561,46228,2e+05,1
174,11,41,11,0.0873,1590962420,44801,49115,1
175,28,68,4,0.0657,1590962420,49164,49115,0
176,14,67,15,0.0405,1590962420,49122,49115,0
177,40,17,17,0.0863,1590962420,49139,49115,0
178,38,49,11,0.13,1590962420,49136,49115,0
179,45,57,19,0.0341,1590962420,49156,49115,0
180,28,53,9,0.1525,1590962420,49116,49115,0
181,24,87,13,0.1428,1590962420,49195,49115,0
182,24,82,4,0.1763,1590962420,49169,49115,0
183,25,66,3,0.0143,1590962420,49115,49115,0
184,17,49,25,0.0752,1590962420,49141,49115,0
185,28,56,11,0.0787,1590962420,49164,49115,0
186,8,60,9,0.1855,1590962420,49163,49115,0
187,11,62,16,0.0706,1590962420,49144,49115,0
188,16,71,29,0.0803,1590962420,49190,49115,0
189,22,61,1,0.0603,1590962420,49138,49115,0
190,22,53,1,0.1551,1590962420,49139,49115,0
191,26,45,10,0.0394,1590962420,49123,49115,0
192,28,52,12,0.0711,1590962420,49140,49115,0
193,11,37,28,0.0766,1590962420,49143,49115,0
194,8,67,3,0.0229,976964627,35886,2e+05,1
194,8,67,3,0.0229,1010701430,34723,171388,1
194,8,67,3,0.0229,917007886,32934,2e+05,1
194,8,67,3,0.0229,1673570350,37209,2e+05,1
194,8,67,3,0.0229,1511508930,31564,69468,1
194,8,67,3,0.0229,395064476,35622,124694,1
194,8,67,3,0.0229,2037563455,32175,2e+05,1
194,8,67,3,0.0229,1177142122,37240,2e+05,1
194,8,67,3,0.0229,976064959,37300,2e+05,1
194,8,67,3,0.0229,926352561,33629,2e+05,1
194,8,67,3,0.0229,1590962420,31475,49115,1
194,8,67,3,0.0229,1129705271,39047,2e+05,1
195,15,34,15,0.0242,976964627,43440,2e+05,1
195,15,34,15,0.0242,1010701430,39785,161302,1
195,15,34,15,0.0242,917007886,39824,2e+05,1
195,15,34,15,0.0242,1673570350,39598,2e+05,1
195,15,34,15,0.0242,1511508930,37874,59382,1
195,15,34,15,0.0242,395064476,40764,114608,1
195,15,34,15,0.0242,1177142122,40226,2e+05,1
195,15,34,15,0.0242,976064959,38769,2e+05,1
195,15,34,15,0.0242,926352561,40638,2e+05,1
195,15,34,15,0.0242,1590962420,41561,49115,1
196,28,45,11,0.0499,1590962420,49155,49115,0
197,7,54,24,0.0239,976964627,44863,2e+05,1
197,7,54,24,0.0239,1010701430,44651,155737,1
197,7,54,24,0.0239,917007886,45122,2e+05,1
197,7,54,24,0.0239,1673570350,44210,2e+05,1
197,7,54,24,0.0239,1511508930,46607,53817,1
197,7,54,24,0.0239,395064476,46341,109043,1
197,7,54,24,0.0239,1177142122,45059,2e+05,1
197,7,54,24,0.0239,976064959,45422,2e+05,1
197,7,54,24,0.0239,926352561,46683,2e+05,1
197,7,54,24,0.0239,1590962420,47126,49115,1
198,30,97,25,0.0195,1590962420,49158,49115,0
199,12,61,22,0.0612,1590962420,49117,49115,0
200,7,56,28,0.0534,1590962420,49122,49115,0
201,36,37,23,0.0553,1590962420,49173,49115,0
202,3,84,1,0.0639,1590962420,49119,49115,0
203,31,71,21,0.048,1590962420,49173,49115,0
204,16,51,17,0.1134,1590962420,49171,49115,0
205,31,42,21,0.0679,1590962420,49115,49115,0
206,8,55,12,0.1666,1590962420,49129,49115,0
207,11,79,38,0.0831,1590962420,49152,49115,0
208,21,52,16,0.0293,1590962420,49145,49115,0
209,8,89,1,0.1837,1590962420,49150,49115,0
210,6,68,7,0.079,1590962420,49134,49115,0
211,28,59,28,0.2062,1590962420,49133,49115,0
212,11,60,7,0.1061,1590962420,49150,49115,0
213,5,41,2,0.0576,976964627,37393,2e+05,1
213,5,41,2,0.0576,1010701430,41218,164366,1
213,5,41,2,0.0576,917007886,42583,2e+05,1
213,5,41,2,0.0576,1673570350,42184,2e+05,1
213,5,41,2,0.0576,1511508930,43894,62446,1
213,5,41,2,0.0576,395064476,37736,117672,1
213,5,41,2,0.0576,1177142122,40039,2e+05,1
213,5,41,2,0.0576,976064959,41257,2e+05,1
213,5,41,2,0.0576,926352561,51755,2e+05,1
213,5,41,2,0.0576,1590962420,38497,49115,1
214,11,59,3,0.1535,1590962420,49119,49115,0
215,24,89,10,0.0555,1590962420,49156,49115,0
216,17,35,8,0.0829,976964627,42999,2e+05,1
216,17,35,8,0.0829,1010701430,43227,154535,1
216,17,35,8,0.0829,917007886,46863,2e+05,1
216,17,35,8,0.0829,1673570350,46898,2e+05,1
216,17,35,8,0.0829,1511508930,47461,52615,1
216,17,35,8,0.0829,395064476,42084,107841,1
216,17,35,8,0.0829,1177142122,44368,2e+05,1
216,17,35,8,0.0829,976064959,41894,2e+05,1
216,17,35,8,0.0829,926352561,42602,2e+05,1
216,17,35,8,0.0829,1590962420,48328,49115,1
217,33,65,10,0.0436,1590962420,49129,49115,0
218,47,74,1,0.0643,1590962420,49138,49115,0
219,7,31,16,0.1744,1590962420,49115,49115,0
220,7,77,17,0.1669,1590962420,49159,49115,0
221,9,50,12,0.0492,1590962420,49119,49115,0
222,49,71,29,0.0155,1590962420,49117,49115,0
223,31,62,9,0.0929,1590962420,49166,49115,0
224,19,94,11,0.1675,1590962420,49156,49115,0
225,40,34,5,0.0745,1590962420,49144,49115,0
226,24,78,13,0.1198,1590962420,49121,49115,0
227,15,65,2,0.028,1590962420,49124,49115,0
228,35,58,19,0.1959,1590962420,49170,49115,0
229,40,79,30,0.1626,1590962420,49133,49115,0
230,45,54,11,0.0938,1590962420,49166,49115,0
231,28,50,10,0.0857,1590962420,49156,49115,0
232,8,31,1,0.0704,976964627,43955,2e+05,1
232,8,31,1,0.0704,1010701430,40267,155460,1
232,8,31,1,0.0704,917007886,51967,2e+05,1
232,8,31,1,0.0704,1673570350,46888,2e+05,1
232,8,31,1,0.0704,1511508930,36101,53540,1
232,8,31,1,0.0704,395064476,44956,108766,1
232,8,31,1,0.0704,1177142122,44657,2e+05,1
232,8,31,1,0.0704,976064959,36797,2e+05,1
232,8,31,1,0.0704,926352561,43858,2e+05,1
232,8,31,1,0.0704,1590962420,47403,49115,1
233,23,64,2,0.1015,1590962420,49132,49115,0
234,44,77,3,0.0514,1590962420,49138,49115,0
235,17,45,16,0.1113,1590962420,49115,49115,0
236,21,42,8,0.14,1590962420,49144,49115,0
237,7,67,16,0.0167,976964627,38469,2e+05,1
237,7,67,16,0.0167,1010701430,37999,161604,1
237,7,67,16,0.0167,917007886,37198,2e+05,1
237,7,67,16,0.0167,1673570350,38396,2e+05,1
237,7,67,16,0.0167,1511508930,37694,59684,1
237,7,67,16,0.0167,395064476,37854,114910,1
237,7,67,16,0.0167,1177142122,41338,2e+05,1
237,7,67,16,0.0167,976064959,40156,2e+05,1
237,7,67,16,0.0167,926352561,37386,2e+05,1
237,7,67,16,0.0167,1590962420,41259,49115,1
238,8,83,1,0.0102,976964627,41776,2e+05,1
238,8,83,1,0.0102,1010701430,39577,162857,1
238,8,83,1,0.0102,917007886,43768,2e+05,1
238,8,83,1,0.0102,1673570350,51780,2e+05,1
238,8,83,1,0.0102,1511508930,36479,60937,1
238,8,83,1,0.0102,395064476,43748,116163,1
238,8,83,1,0.0102,1177142122,53104,2e+05,1
238,8,83,1,0.0102,976064959,42313,2e+05,1
238,8,83,1,0.0102,926352561,50334,2e+05,1
238,8,83,1,0.0102,1590962420,40006,49115,1
239,25,57,7,0.0258,976964627,46764,2e+05,1
239,25,57,7,0.0258,1010701430,48778,153831,1
239,25,57,7,0.0258,917007886,46016,2e+05,1
239,25,57,7,0.0258,1673570350,46214,2e+05,1
239,25,57,7,0.0258,1511508930,49383,51911,1
239,25,57,7,0.0258,395064476,48797,107137,1
239,25,57,7,0.0258,1177142122,46664,2e+05,1
239,25,57,7,0.0258,976064959,46776,2e+05,1
239,25,57,7,0.0258,926352561,45842,2e+05,1
239,25,57,7,0.0258,1590962420,49032,49115,1
240,17,71,11,0.0257,976964627,43914,2e+05,1
240,17,71,11,0.0257,1010701430,44125,157146,1
240,17,71,11,0.0257,917007886,47213,2e+05,1
240,17,71,11,0.0257,1673570350,46816,2e+05,1
240,17,71,11,0.0257,1511508930,46085,55226,1
240,17,71,11,0.0257,395064476,44943,110452,1
240,17,71,11,0.0257,1177142122,44843,2e+05,1
240,17,71,11,0.0257,976064959,44517,2e+05,1
240,17,71,11,0.0257,926352561,44934,2e+05,1
240,17,71,11,0.0257,1590962420,45717,49115,1
241,8,86,3,0.1453,1590962420,49138,49115,0
242,1,20,21,0.1016,1590962420,49117,49115,0
243,32,45,19,0.012,1590962420,49153,49115,0
244,24,60,9,0.0147,1590962420,49137,49115,0
245,47,55,11,0.024,1590962420,49154,49115,0
246,11,73,22,0.1093,1590962420,49154,49115,0
247,24,57,12,0.1335,1590962420,49156,49115,0
248,45,43,6,0.0971,1590962420,49123,49115,0
249,22,66,3,0.0603,1129705271,43556,43535,0
250,18,66,2,0.0465,1129705271,43543,43535,0
251,19,63,1,0.0383,1129705271,43541,43535,0
252,19,65,5,0.062,1129705271,43563,43535,0
253,20,56,2,0.0799,1129705271,43550,43535,0
254,19,54,7,0.0204,976964627,42691,47093,1
254,19,54,7,0.0204,917007886,42167,65651,1
254,19,54,7,0.0204,1673570350,42069,101310,1
254,19,54,7,0.0204,395064476,39374,89627,1
254,19,54,7,0.0204,2037563455,45768,89453,1
254,19,54,7,0.0204,1177142122,43476,95701,1
254,19,54,7,0.0204,976064959,42355,54551,1
254,19,54,7,0.0204,926352561,39587,75277,1
254,19,54,7,0.0204,1590962420,42418,86893,1
254,19,54,7,0.0204,1129705271,41617,43535,1
255,12,68,2,0.0338,976964627,37186,48721,1
255,12,68,2,0.0338,917007886,41033,64424,1
255,12,68,2,0.0338,1673570350,40393,83293,1
255,12,68,2,0.0338,395064476,41260,77789,1
255,12,68,2,0.0338,2037563455,44742,80872,1
255,12,68,2,0.0338,1177142122,38991,83437,1
255,12,68,2,0.0338,976064959,39145,58067,1
255,12,68,2,0.0338,926352561,38835,69103,1
255,12,68,2,0.0338,1590962420,37116,75907,1
255,12,68,2,0.0338,1129705271,39989,43535,1
256,20,65,6,0.0505,1129705271,43558,43535,0
257,9,78,5,0.0369,976964627,40019,48971,1
257,9,78,5,0.0369,917007886,40625,54183,1
257,9,78,5,0.0369,1673570350,37908,87047,1
257,9,78,5,0.0369,395064476,39691,62138,1
257,9,78,5,0.0369,2037563455,45929,70198,1
257,9,78,5,0.0369,1177142122,40616,77452,1
257,9,78,5,0.0369,976064959,36782,48418,1
257,9,78,5,0.0369,926352561,37872,54949,1
257,9,78,5,0.0369,1590962420,41174,63040,1
257,9,78,5,0.0369,1129705271,39739,43535,1
258,21,67,12,0.0395,1129705271,43550,43535,0
259,4,58,12,0.0528,1129705271,43542,43535,0
260,25,60,3,0.0537,1129705271,43538,43535,0
261,25,63,2,0.0547,1129705271,43575,43535,0
262,22,60,5,0.0818,1129705271,43581,43535,0
263,8,68,5,0.0621,1129705271,43551,43535,0
264,21,67,3,0.0926,1129705271,43552,43535,0
265,17,62,5,0.0359,976964627,44311,45863,1
265,17,62,5,0.0359,917007886,41169,45099,1
265,17,62,5,0.0359,976064959,41545,44507,1
265,17,62,5,0.0359,926352561,41015,40998,0
265,17,62,5,0.0359,1129705271,42847,43535,1
266,23,66,5,0.0792,1129705271,43565,43535,0
267,24,56,6,0.065,1129705271,43550,43535,0
268,15,68,10,0.0426,1129705271,43539,43535,0
269,18,62,6,0.056,1129705271,43544,43535,0
270,22,58,4,0.0445,1129705271,43564,43535,0
271,17,57,1,0.0627,1129705271,43550,43535,0
272,22,58,2,0.0784,1129705271,43566,43535,0
273,15,67,3,0.0423,1129705271,43550,43535,0
274,27,62,1,0.0391,1129705271,43553,43535,0
275,19,61,2,0.0685,1129705271,43547,43535,0
276,10,71,3,0.027,976964627,38393,51137,1
276,10,71,3,0.027,917007886,36029,69966,1
276,10,71,3,0.027,1673570350,35161,72258,1
276,10,71,3,0.027,395064476,36214,78584,1
276,10,71,3,0.027,2037563455,35003,73333,1
276,10,71,3,0.027,1177142122,33563,73220,1
276,10,71,3,0.027,976064959,34997,61440,1
276,10,71,3,0.027,926352561,38051,72045,1
276,10,71,3,0.027,1590962420,34124,75237,1
